ErrorType;Class;Method;ViolatedRule;Object;Statement;ExternalLibrary;PossibleExternal
RequiredPredicateError;im.status.keycard.applet.BIP32KeyPair;im.status.keycard.applet.BIP32KeyPair fromBinarySeed(byte[]);violating CrySL rule for javax.crypto.Mac ;First parameter was not properly generated as generated Key;virtualinvoke $r1.<javax.crypto.Mac: void init(java.security.Key)>($r2);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.dh.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r17.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r18, $r19);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.dh.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r17.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r18, $r19);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ecgost.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ecgost.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11);false;false
RequiredPredicateError;org.conscrypt.OpenSSLECKeyPairGenerator;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r11, $r12);false;false
RequiredPredicateError;org.conscrypt.OpenSSLECKeyPairGenerator;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r11, $r12);false;false
RequiredPredicateError;org.conscrypt.OpenSSLX509Certificate;java.security.PublicKey getPublicKey();violating CrySL rule for java.security.KeyFactory ;First parameter was not properly generated as specced Key;$r7 = virtualinvoke $r10.<java.security.KeyFactory: java.security.PublicKey generatePublic(java.security.spec.KeySpec)>($r1);false;false
RequiredPredicateError;org.conscrypt.OpenSSLX509Certificate;java.security.PublicKey getPublicKey();violating CrySL rule for java.security.spec.X509EncodedKeySpec ;First parameter was not properly generated as prepared Key Material;specialinvoke $r1.<java.security.spec.X509EncodedKeySpec: void <init>(byte[])>($r9);false;false
RequiredPredicateError;org.conscrypt.OpenSSLX509Certificate;void verifyInternal(java.security.PublicKey,java.lang.String);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r3.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ecgost12.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.ecgost12.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.rsa.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r8);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.rsa.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r8);false;false
RequiredPredicateError;org.bouncycastle.jce.provider.X509SignatureUtil;void setSignatureParameters(java.security.Signature,org.bouncycastle.asn1.ASN1Encodable);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;virtualinvoke $r5.<java.security.AlgorithmParameters: void init(byte[])>($r7);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.newhope.NHKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r8.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r10);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.newhope.NHKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r8.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r9, $r10);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.mceliece.McElieceKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r8);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.mceliece.McElieceKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r8);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.dstu.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.dstu.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r8, $r11);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.elgamal.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r14.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r15, $r16);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.elgamal.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r14.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r15, $r16);false;false
RequiredPredicateError;org.bouncycastle.jce.provider.X509CertificateObject;void checkSignature(java.security.PublicKey,java.security.Signature);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r2.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.xmss.XMSSKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r11, $r13);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.xmss.XMSSKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r11, $r13);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.rainbow.RainbowKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r12, $r13);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.rainbow.RainbowKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r11.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r12, $r13);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.sphincs.Sphincs256KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r9.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r10, $r12);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.sphincs.Sphincs256KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r9.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r10, $r12);false;false
RequiredPredicateError;okhttp3.internal.Util;javax.net.ssl.X509TrustManager platformTrustManager();violating CrySL rule for javax.net.ssl.TrustManagerFactory ;First parameter was not properly generated as generated Key Store;virtualinvoke $r1.<javax.net.ssl.TrustManagerFactory: void init(java.security.KeyStore)>(varReplacer26385);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.x509.X509CertificateObject;void checkSignature(java.security.PublicKey,java.security.Signature);violating CrySL rule for java.security.Signature ;First parameter was not properly generated as generated Pubkey;virtualinvoke $r2.<java.security.Signature: void initVerify(java.security.PublicKey)>($r1);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.dsa.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r17.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r18, $r19);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.dsa.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r17.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r18, $r19);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.mceliece.McElieceCCA2KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r8);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.mceliece.McElieceCCA2KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r8);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.gost.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r12);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.gost.KeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r1.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r2, $r12);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.xmss.XMSSMTKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;Second parameter was not properly generated as generated Privkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r11, $r13);false;false
RequiredPredicateError;org.bouncycastle.pqc.jcajce.provider.xmss.XMSSMTKeyPairGeneratorSpi;java.security.KeyPair generateKeyPair();violating CrySL rule for java.security.KeyPair ;First parameter was not properly generated as generated Pubkey;specialinvoke $r10.<java.security.KeyPair: void <init>(java.security.PublicKey,java.security.PrivateKey)>($r11, $r13);false;false
RequiredPredicateError;org.bouncycastle.jcajce.provider.asymmetric.x509.X509SignatureUtil;void setSignatureParameters(java.security.Signature,org.bouncycastle.asn1.ASN1Encodable);violating CrySL rule for java.security.AlgorithmParameters ;First parameter was not properly generated as prepared Alg;virtualinvoke $r5.<java.security.AlgorithmParameters: void init(byte[])>($r7);false;false
